psgc10,name,province,region,mayor_votes_2016,mayor_votes_2019,mayor_votes_2022,mayor_votes_2025
0603019000,Estancia,Iloilo,Region VI (Western Visayas),21969.0,25180.0,28273.0,31168.0
0603020000,Guimbal,Iloilo,Region VI (Western Visayas),14885.0,15994.0,17218.0,19352.0
0603021000,Igbaras,Iloilo,Region VI (Western Visayas),13761.0,15087.0,16965.0,17587.0
0603023000,Janiuay,Iloilo,Region VI (Western Visayas),23479.0,28769.0,32759.0,34119.0
0603025000,Lambunao,Iloilo,Region VI (Western Visayas),26546.0,29583.0,30660.0,32396.0
0603026000,Leganes,Iloilo,Region VI (Western Visayas),16670.0,18639.0,20907.0,17081.0
0603027000,Lemery,Iloilo,Region VI (Western Visayas),15177.0,16286.0,18483.0,11965.0
0603028000,Leon,Iloilo,Region VI (Western Visayas),21319.0,23860.0,28251.0,28682.0
0603029000,Maasin,Iloilo,Region VI (Western Visayas),17071.0,18788.0,21368.0,16791.0
0603030000,Miagao,Iloilo,Region VI (Western Visayas),30675.0,29041.0,33673.0,36447.0
0603031000,Mina,Iloilo,Region VI (Western Visayas),9370.0,11461.0,12894.0,12968.0
0603032000,New Lucena,Iloilo,Region VI (Western Visayas),11206.0,12386.0,10686.0,10362.0
0603034000,Oton,Iloilo,Region VI (Western Visayas),37277.0,34476.0,45206.0,34432.0
0603035000,City of Passi,Iloilo,Region VI (Western Visayas),34416.0,39470.0,43715.0,47210.0
0603036000,Pavia,Iloilo,Region VI (Western Visayas),21882.0,25885.0,29956.0,26763.0
0603037000,Pototan,Iloilo,Region VI (Western Visayas),28726.0,31206.0,37766.0,39270.0
0603038000,San Dionisio,Iloilo,Region VI (Western Visayas),16611.0,18206.0,20722.0,21911.0
0603039000,San Enrique,Iloilo,Region VI (Western Visayas),16541.0,16490.0,14632.0,19804.0
0603040000,San Joaquin,Iloilo,Region VI (Western Visayas),20910.0,20447.0,24050.0,28362.0
0603041000,San Miguel,Iloilo,Region VI (Western Visayas),14908.0,15497.0,17564.0,18456.0
0603042000,San Rafael,Iloilo,Region VI (Western Visayas),7889.0,8684.0,10147.0,10591.0
0603043000,Santa Barbara,Iloilo,Region VI (Western Visayas),28791.0,31504.0,36684.0,29634.0
0603044000,Sara,Iloilo,Region VI (Western Visayas),21077.0,25927.0,29986.0,31916.0
0603045000,Tigbauan,Iloilo,Region VI (Western Visayas),26979.0,27693.0,34611.0,34891.0
0603046000,Tubungan,Iloilo,Region VI (Western Visayas),10730.0,11478.0,11829.0,11619.0
0603047000,Zarraga,Iloilo,Region VI (Western Visayas),13266.0,13731.0,16315.0,16740.0
0607901000,Buenavista,Guimaras,Region VI (Western Visayas),24860.0,25192.0,30369.0,31040.0
0607902000,Jordan ,Guimaras,Region VI (Western Visayas),17350.0,19353.0,21641.0,23193.0
0607903000,Nueva Valencia,Guimaras,Region VI (Western Visayas),18780.0,19502.0,20852.0,19759.0
0607904000,San Lorenzo,Guimaras,Region VI (Western Visayas),12526.0,13549.0,10942.0,15613.0
0607905000,Sibunag,Guimaras,Region VI (Western Visayas),10627.0,11314.0,11875.0,13350.0
0631000000,City of Iloilo ,Region VI (Western Visayas),Region VI (Western Visayas),203638.0,214279.0,243032.0,245301.0
1804502000,City of Bago,Negros Occidental,Negros Island Region (NIR),62657.0,54065.0,53751.0,84624.0
1804503000,Binalbagan,Negros Occidental,Negros Island Region (NIR),29754.0,33133.0,35947.0,36801.0
1804504000,City of Cadiz,Negros Occidental,Negros Island Region (NIR),27868.0,60684.0,58831.0,58018.0
1804505000,Calatrava,Negros Occidental,Negros Island Region (NIR),31308.0,36372.0,38274.0,38581.0
1804506000,Candoni,Negros Occidental,Negros Island Region (NIR),8770.0,10181.0,12487.0,13320.0
1804507000,Cauayan,Negros Occidental,Negros Island Region (NIR),33350.0,30914.0,34412.0,43120.0
1804508000,Enrique B. Magalona,Negros Occidental,Negros Island Region (NIR),27442.0,30469.0,25661.0,33309.0
1804509000,City of Escalante,Negros Occidental,Negros Island Region (NIR),43359.0,33610.0,51410.0,48264.0
1804510000,City of Himamaylan,Negros Occidental,Negros Island Region (NIR),43432.0,48409.0,58727.0,59809.0
1804511000,Hinigaran,Negros Occidental,Negros Island Region (NIR),35970.0,40481.0,43847.0,46991.0
1804512000,Hinoba-an,Negros Occidental,Negros Island Region (NIR),19791.0,23172.0,30201.0,28238.0
1804513000,Ilog,Negros Occidental,Negros Island Region (NIR),17366.0,20032.0,20343.0,23336.0
1804514000,Isabela,Negros Occidental,Negros Island Region (NIR),25719.0,27736.0,31902.0,36231.0
1804515000,City of Kabankalan,Negros Occidental,Negros Island Region (NIR),51417.0,63740.0,75246.0,89722.0
1804516000,City of La Carlota,Negros Occidental,Negros Island Region (NIR),29171.0,29648.0,35587.0,38253.0
1804517000,La Castellana,Negros Occidental,Negros Island Region (NIR),29068.0,31809.0,36542.0,39293.0
1804518000,Manapla,Negros Occidental,Negros Island Region (NIR),20322.0,24739.0,20899.0,25802.0
1804519000,Moises Padilla,Negros Occidental,Negros Island Region (NIR),17283.0,18549.0,20911.0,22693.0
1804520000,Murcia,Negros Occidental,Negros Island Region (NIR),26873.0,39135.0,44428.0,44294.0
1804521000,Pontevedra,Negros Occidental,Negros Island Region (NIR),22537.0,23445.0,20157.0,20399.0
1804522000,Pulupandan,Negros Occidental,Negros Island Region (NIR),11539.0,11932.0,13501.0,15181.0
1804523000,City of Sagay,Negros Occidental,Negros Island Region (NIR),41693.0,45810.0,50206.0,52679.0
1804524000,City of San Carlos,Negros Occidental,Negros Island Region (NIR),49933.0,61489.0,50733.0,60965.0
1804525000,San Enrique,Negros Occidental,Negros Island Region (NIR),12862.0,13842.0,16354.0,17061.0
1804526000,City of Silay,Negros Occidental,Negros Island Region (NIR),64207.0,65861.0,72368.0,76564.0
1804527000,City of Sipalay,Negros Occidental,Negros Island Region (NIR),23585.0,25347.0,25674.0,31253.0
1804528000,City of Talisay,Negros Occidental,Negros Island Region (NIR),49559.0,44163.0,49654.0,58613.0
1804529000,Toboso,Negros Occidental,Negros Island Region (NIR),18163.0,22395.0,26048.0,20941.0
1804530000,Valladolid,Negros Occidental,Negros Island Region (NIR),18349.0,19864.0,20563.0,22212.0
1804531000,City of Victorias,Negros Occidental,Negros Island Region (NIR),44352.0,42610.0,49520.0,36278.0
1804532000,Salvador Benedicto,Negros Occidental,Negros Island Region (NIR),10981.0,11089.0,11374.0,15275.0
1804601000,Amlan,Negros Oriental,Negros Island Region (NIR),11836.0,13846.0,15286.0,16269.0
1804602000,Ayungon,Negros Oriental,Negros Island Region (NIR),15731.0,15633.0,22056.0,25197.0
1804603000,Bacong,Negros Oriental,Negros Island Region (NIR),14785.0,17111.0,20193.0,22163.0
1804604000,City of Bais,Negros Oriental,Negros Island Region (NIR),41127.0,43994.0,48278.0,51244.0
1804605000,Basay,Negros Oriental,Negros Island Region (NIR),12430.0,13153.0,15049.0,16565.0
1804606000,City of Bayawan,Negros Oriental,Negros Island Region (NIR),40954.0,37015.0,50693.0,57359.0
1804607000,Bindoy,Negros Oriental,Negros Island Region (NIR),15342.0,12823.0,19841.0,17124.0
1804608000,City of Canlaon,Negros Oriental,Negros Island Region (NIR),18706.0,22038.0,22325.0,30772.0
1804609000,Dauin,Negros Oriental,Negros Island Region (NIR),13814.0,16122.0,17955.0,18611.0
1804610000,City of Dumaguete ,Negros Oriental,Negros Island Region (NIR),60747.0,60560.0,71749.0,75887.0
1804611000,City of Guihulngan,Negros Oriental,Negros Island Region (NIR),34033.0,34802.0,39768.0,52335.0
1804612000,Jimalalud,Negros Oriental,Negros Island Region (NIR),11138.0,14900.0,16356.0,18663.0
1804613000,La Libertad,Negros Oriental,Negros Island Region (NIR),14120.0,15610.0,15894.0,20529.0
1804614000,Mabinay,Negros Oriental,Negros Island Region (NIR),25845.0,20775.0,40306.0,40514.0
1804615000,Manjuyod,Negros Oriental,Negros Island Region (NIR),19644.0,20971.0,22107.0,22209.0
1804616000,Pamplona,Negros Oriental,Negros Island Region (NIR),17781.0,20128.0,23040.0,24196.0
1804617000,San Jose,Negros Oriental,Negros Island Region (NIR),10513.0,11890.0,13371.0,15017.0
1804618000,Santa Catalina,Negros Oriental,Negros Island Region (NIR),26268.0,29227.0,32135.0,35639.0
1804619000,Siaton,Negros Oriental,Negros Island Region (NIR),32912.0,37321.0,41343.0,45552.0
1804620000,Sibulan,Negros Oriental,Negros Island Region (NIR),21452.0,22241.0,28940.0,29754.0
1804621000,City of Tanjay,Negros Oriental,Negros Island Region (NIR),38376.0,39779.0,43555.0,49780.0
1804622000,Tayasan,Negros Oriental,Negros Island Region (NIR),14843.0,15393.0,18521.0,14181.0
1804623000,Valencia,Negros Oriental,Negros Island Region (NIR),19432.0,19136.0,21913.0,24162.0
1804624000,Vallehermoso,Negros Oriental,Negros Island Region (NIR),16384.0,15770.0,16844.0,19598.0
1804625000,Zamboanguita,Negros Oriental,Negros Island Region (NIR),12969.0,13437.0,16381.0,17925.0
1806101000,Enrique Villanueva,Siquijor,Negros Island Region (NIR),4187.0,4395.0,4500.0,5387.0
1806102000,Larena,Siquijor,Negros Island Region (NIR),8344.0,8683.0,9555.0,10610.0
1806103000,Lazi,Siquijor,Negros Island Region (NIR),10383.0,11592.0,12816.0,14465.0
1806104000,Maria,Siquijor,Negros Island Region (NIR),7885.0,8162.0,8907.0,10255.0
1806105000,San Juan,Siquijor,Negros Island Region (NIR),8098.0,8723.0,9933.0,11270.0
1806106000,Siquijor ,Siquijor,Negros Island Region (NIR),14192.0,16402.0,18110.0,19926.0
1830200000,City of Bacolod ,Negros Island Region (NIR),Negros Island Region (NIR),221677.0,227786.0,279340.0,300457.0
0701201000,Alburquerque,Bohol,Region VII (Central Visayas),5301.0,5969.0,6756.0,6918.0
0701202000,Alicia,Bohol,Region VII (Central Visayas),9914.0,12221.0,14147.0,15533.0
0701203000,Anda,Bohol,Region VII (Central Visayas),10055.0,10731.0,11719.0,12032.0
0701204000,Antequera,Bohol,Region VII (Central Visayas),6542.0,7917.0,8746.0,9377.0
0701205000,Baclayon,Bohol,Region VII (Central Visayas),10404.0,11307.0,12196.0,12134.0
0701206000,Balilihan,Bohol,Region VII (Central Visayas),8259.0,11255.0,12784.0,13478.0
0701207000,Batuan,Bohol,Region VII (Central Visayas),6918.0,7644.0,8554.0,9451.0
0701208000,Bilar,Bohol,Region VII (Central Visayas),9033.0,10413.0,11593.0,11427.0
0701209000,Buenavista,Bohol,Region VII (Central Visayas),12572.0,15524.0,18184.0,17751.0
0701210000,Calape,Bohol,Region VII (Central Visayas),14929.0,15851.0,19288.0,21148.0
0701211000,Candijay,Bohol,Region VII (Central Visayas),16200.0,16129.0,17875.0,15619.0
0701212000,Carmen,Bohol,Region VII (Central Visayas),22196.0,25739.0,28595.0,21705.0
0701213000,Catigbian,Bohol,Region VII (Central Visayas),11008.0,12760.0,13618.0,15034.0
0701214000,Clarin,Bohol,Region VII (Central Visayas),11666.0,12699.0,14100.0,9642.0
0701215000,Corella,Bohol,Region VII (Central Visayas),4411.0,4610.0,5370.0,4511.0
0701216000,Cortes,Bohol,Region VII (Central Visayas),8658.0,8795.0,9825.0,10927.0
0701217000,Dagohoy,Bohol,Region VII (Central Visayas),9128.0,9881.0,11436.0,12331.0
0701218000,Danao,Bohol,Region VII (Central Visayas),5425.0,10522.0,8121.0,12153.0
0701219000,Dauis,Bohol,Region VII (Central Visayas),21948.0,22972.0,26081.0,28309.0
0701220000,Dimiao,Bohol,Region VII (Central Visayas),8099.0,8720.0,9172.0,9679.0
0701221000,Duero,Bohol,Region VII (Central Visayas),9948.0,10553.0,12031.0,12346.0
0701222000,Garcia Hernandez,Bohol,Region VII (Central Visayas),11831.0,12475.0,14045.0,14582.0
0701223000,Guindulman,Bohol,Region VII (Central Visayas),16370.0,17717.0,19930.0,20187.0
0701224000,Inabanga,Bohol,Region VII (Central Visayas),20829.0,23390.0,24976.0,29917.0
0701225000,Jagna,Bohol,Region VII (Central Visayas),16918.0,18280.0,20947.0,21489.0
0701226000,Getafe,Bohol,Region VII (Central Visayas),11360.0,16235.0,17791.0,16287.0
0701227000,Lila,Bohol,Region VII (Central Visayas),4289.0,6033.0,6679.0,5664.0
0701228000,Loay,Bohol,Region VII (Central Visayas),9804.0,10634.0,10041.0,10368.0
0701229000,Loboc,Bohol,Region VII (Central Visayas),9350.0,10722.0,12076.0,12588.0
0701230000,Loon,Bohol,Region VII (Central Visayas),22321.0,21270.0,24144.0,26643.0
0701231000,Mabini,Bohol,Region VII (Central Visayas),13470.0,14611.0,16622.0,17440.0
0701232000,Maribojoc,Bohol,Region VII (Central Visayas),9914.0,11461.0,12588.0,13088.0
0701233000,Panglao,Bohol,Region VII (Central Visayas),18400.0,19726.0,23241.0,24111.0
0701234000,Pilar,Bohol,Region VII (Central Visayas),12977.0,14046.0,15923.0,16797.0
0701235000,President Carlos P. Garcia,Bohol,Region VII (Central Visayas),11033.0,11377.0,13417.0,14128.0
0701236000,Sagbayan,Bohol,Region VII (Central Visayas),8944.0,12472.0,14080.0,12355.0
0701237000,San Isidro,Bohol,Region VII (Central Visayas),5435.0,5597.0,6027.0,6175.0
0701238000,San Miguel,Bohol,Region VII (Central Visayas),11601.0,11490.0,12374.0,16024.0
0701239000,Sevilla,Bohol,Region VII (Central Visayas),6200.0,6563.0,7010.0,6140.0
0701240000,Sierra Bullones,Bohol,Region VII (Central Visayas),12081.0,12855.0,14559.0,15865.0
0701241000,Sikatuna,Bohol,Region VII (Central Visayas),3349.0,4225.0,3690.0,4018.0
0701242000,City of Tagbilaran ,Bohol,Region VII (Central Visayas),47339.0,49694.0,59653.0,62961.0
0701243000,Talibon,Bohol,Region VII (Central Visayas),26425.0,29232.0,35593.0,39114.0
0701244000,Trinidad,Bohol,Region VII (Central Visayas),15285.0,17752.0,19827.0,21393.0
0701245000,Tubigon,Bohol,Region VII (Central Visayas),19179.0,25127.0,27662.0,29266.0
0701246000,Ubay,Bohol,Region VII (Central Visayas),31352.0,35043.0,40905.0,43344.0
0701247000,Valencia,Bohol,Region VII (Central Visayas),11444.0,11375.0,15111.0,16693.0
0701248000,Bien Unido,Bohol,Region VII (Central Visayas),12003.0,13667.0,13341.0,16126.0
0702201000,Alcantara,Cebu,Region VII (Central Visayas),8125.0,9151.0,10346.0,9860.0
0702202000,Alcoy,Cebu,Region VII (Central Visayas),9962.0,9446.0,12548.0,10240.0
0702203000,Alegria,Cebu,Region VII (Central Visayas),12517.0,13676.0,14673.0,15037.0
0702204000,Aloguinsan,Cebu,Region VII (Central Visayas),14846.0,15606.0,14849.0,17069.0
0702205000,Argao,Cebu,Region VII (Central Visayas),33159.0,38319.0,45434.0,48227.0
0702206000,Asturias,Cebu,Region VII (Central Visayas),24552.0,27040.0,29429.0,32599.0
0702207000,Badian,Cebu,Region VII (Central Visayas),18782.0,16666.0,22775.0,26321.0
0702208000,Balamban,Cebu,Region VII (Central Visayas),37868.0,35238.0,24147.0,41387.0
0702209000,Bantayan,Cebu,Region VII (Central Visayas),28979.0,32586.0,39192.0,39973.0
0702210000,Barili,Cebu,Region VII (Central Visayas),35887.0,38956.0,45541.0,34854.0
0702211000,City of Bogo,Cebu,Region VII (Central Visayas),37426.0,40038.0,45264.0,39773.0
0702212000,Boljoon,Cebu,Region VII (Central Visayas),5778.0,7559.0,6407.0,10170.0
0702213000,Borbon,Cebu,Region VII (Central Visayas),13956.0,20261.0,21771.0,23826.0
0702214000,City of Carcar,Cebu,Region VII (Central Visayas),53547.0,59735.0,71468.0,76139.0
0702215000,Carmen,Cebu,Region VII (Central Visayas),25719.0,28160.0,32256.0,28212.0
0702216000,Catmon,Cebu,Region VII (Central Visayas),14255.0,15487.0,18363.0,19556.0
0702218000,Compostela,Cebu,Region VII (Central Visayas),23546.0,25361.0,31649.0,34423.0
0702219000,Consolacion,Cebu,Region VII (Central Visayas),58713.0,47833.0,72034.0,78433.0
0702220000,Cordova,Cebu,Region VII (Central Visayas),26096.0,29725.0,39760.0,44003.0
0702221000,Daanbantayan,Cebu,Region VII (Central Visayas),40817.0,41842.0,45526.0,48150.0
0702222000,Dalaguete,Cebu,Region VII (Central Visayas),26958.0,29369.0,37549.0,43703.0
0702223000,Danao City,Cebu,Region VII (Central Visayas),55692.0,64650.0,75987.0,82424.0
0702224000,Dumanjug,Cebu,Region VII (Central Visayas),25369.0,28962.0,30863.0,32182.0
0702225000,Ginatilan,Cebu,Region VII (Central Visayas),8497.0,10744.0,7578.0,10323.0
0702227000,Liloan,Cebu,Region VII (Central Visayas),49276.0,55416.0,68675.0,70978.0
0702228000,Madridejos,Cebu,Region VII (Central Visayas),15713.0,17969.0,23999.0,25541.0
0702229000,Malabuyoc,Cebu,Region VII (Central Visayas),9868.0,11335.0,12606.0,12443.0
0702231000,Medellin,Cebu,Region VII (Central Visayas),26521.0,20911.0,31636.0,35327.0
0702232000,Minglanilla,Cebu,Region VII (Central Visayas),45096.0,47991.0,63286.0,61914.0
0702233000,Moalboal,Cebu,Region VII (Central Visayas),16305.0,16848.0,18358.0,21152.0
0702234000,City of Naga,Cebu,Region VII (Central Visayas),50898.0,56825.0,66868.0,66450.0
0702235000,Oslob,Cebu,Region VII (Central Visayas),13451.0,15189.0,17536.0,18192.0
0702236000,Pilar,Cebu,Region VII (Central Visayas),6938.0,7406.0,8320.0,8455.0
0702237000,Pinamungajan,Cebu,Region VII (Central Visayas),32148.0,35832.0,40650.0,41006.0
0702238000,Poro,Cebu,Region VII (Central Visayas),10426.0,11861.0,14469.0,16759.0
0702239000,Ronda,Cebu,Region VII (Central Visayas),11106.0,12240.0,11369.0,11036.0
0702240000,Samboan,Cebu,Region VII (Central Visayas),9551.0,10284.0,11346.0,13007.0
0702241000,San Fernando,Cebu,Region VII (Central Visayas),35440.0,37861.0,43421.0,34571.0
0702242000,San Francisco,Cebu,Region VII (Central Visayas),20485.0,24694.0,29576.0,23505.0
0702243000,San Remigio,Cebu,Region VII (Central Visayas),29567.0,23490.0,35310.0,38959.0
0702244000,Santa Fe,Cebu,Region VII (Central Visayas),13561.0,15260.0,18218.0,18893.0
0702245000,Santander,Cebu,Region VII (Central Visayas),9184.0,9477.0,11196.0,11355.0
0702246000,Sibonga,Cebu,Region VII (Central Visayas),17921.0,23879.0,26853.0,29589.0
0702247000,Sogod,Cebu,Region VII (Central Visayas),15243.0,17940.0,20646.0,21918.0
0702248000,Tabogon,Cebu,Region VII (Central Visayas),20268.0,18838.0,24028.0,25327.0
0702249000,Tabuelan,Cebu,Region VII (Central Visayas),10209.0,15474.0,16865.0,18804.0
0702250000,City of Talisay,Cebu,Region VII (Central Visayas),93954.0,99121.0,124978.0,115825.0
0702251000,City of Toledo,Cebu,Region VII (Central Visayas),76027.0,82494.0,97482.0,106131.0
0702252000,Tuburan,Cebu,Region VII (Central Visayas),34302.0,38945.0,31786.0,29039.0
0702253000,Tudela,Cebu,Region VII (Central Visayas),6495.0,6427.0,7540.0,6092.0
0730600000,City of Cebu ,Region VII (Central Visayas),Region VII (Central Visayas),499744.0,516989.0,586638.0,584103.0
0731100000,City of Lapu-Lapu,Region VII (Central Visayas),Region VII (Central Visayas),145112.0,158004.0,210199.0,223825.0
0731300000,City of Mandaue,Region VII (Central Visayas),Region VII (Central Visayas),150488.0,162632.0,184968.0,199663.0
0802601000,Arteche,Eastern Samar,Region VIII (Eastern Visayas),8415.0,9366.0,8028.0,10331.0
0802602000,Balangiga,Eastern Samar,Region VIII (Eastern Visayas),7520.0,7948.0,8532.0,8977.0
0802603000,Balangkayan,Eastern Samar,Region VIII (Eastern Visayas),5658.0,5151.0,6165.0,6759.0
0802604000,City of Borongan ,Eastern Samar,Region VIII (Eastern Visayas),19015.0,37208.0,37976.0,43724.0
0802605000,Can-Avid,Eastern Samar,Region VIII (Eastern Visayas),10351.0,11029.0,13015.0,14734.0
0802606000,Dolores,Eastern Samar,Region VIII (Eastern Visayas),19416.0,22267.0,22454.0,25422.0
0802607000,General Macarthur,Eastern Samar,Region VIII (Eastern Visayas),7119.0,7262.0,8012.0,9027.0
0802608000,Giporlos,Eastern Samar,Region VIII (Eastern Visayas),7385.0,7935.0,8616.0,8686.0
0802609000,Guiuan,Eastern Samar,Region VIII (Eastern Visayas),25236.0,26859.0,29264.0,30620.0
0802610000,Hernani,Eastern Samar,Region VIII (Eastern Visayas),4652.0,4852.0,5575.0,5950.0
0802611000,Jipapad,Eastern Samar,Region VIII (Eastern Visayas),4306.0,950.0,5929.0,6649.0
0802612000,Lawaan,Eastern Samar,Region VIII (Eastern Visayas),7392.0,8067.0,8737.0,8924.0
0802613000,Llorente,Eastern Samar,Region VIII (Eastern Visayas),10905.0,10684.0,8627.0,12465.0
0802614000,Maslog,Eastern Samar,Region VIII (Eastern Visayas),2361.0,2731.0,2752.0,3015.0
0802615000,Maydolong,Eastern Samar,Region VIII (Eastern Visayas),8019.0,8335.0,8884.0,10175.0
0802616000,Mercedes,Eastern Samar,Region VIII (Eastern Visayas),4154.0,4214.0,4592.0,5458.0
0802617000,Oras,Eastern Samar,Region VIII (Eastern Visayas),16925.0,18372.0,21766.0,23956.0
0802618000,Quinapondan,Eastern Samar,Region VIII (Eastern Visayas),7660.0,6146.0,6196.0,9009.0
0802619000,Salcedo,Eastern Samar,Region VIII (Eastern Visayas),11788.0,11392.0,12575.0,13602.0
0802620000,San Julian,Eastern Samar,Region VIII (Eastern Visayas),7389.0,8170.0,8800.0,9174.0
0802621000,San Policarpo,Eastern Samar,Region VIII (Eastern Visayas),7795.0,8763.0,9870.0,11217.0
0802622000,Sulat,Eastern Samar,Region VIII (Eastern Visayas),7921.0,8673.0,10061.0,9845.0
0802623000,Taft,Eastern Samar,Region VIII (Eastern Visayas),10143.0,11135.0,10542.0,12643.0
0803701000,Abuyog,Leyte,Region VIII (Eastern Visayas),23739.0,20941.0,30802.0,33457.0
0803702000,Alangalang,Leyte,Region VIII (Eastern Visayas),24218.0,27816.0,30979.0,28124.0
0803703000,Albuera,Leyte,Region VIII (Eastern Visayas),20210.0,21300.0,23824.0,28505.0
0803705000,Babatngon,Leyte,Region VIII (Eastern Visayas),12714.0,13742.0,15792.0,17618.0
0803706000,Barugo,Leyte,Region VIII (Eastern Visayas),15293.0,16648.0,19862.0,22610.0
0803707000,Bato,Leyte,Region VIII (Eastern Visayas),13604.0,17769.0,16636.0,19628.0
0803708000,City of Baybay,Leyte,Region VIII (Eastern Visayas),44666.0,49513.0,51792.0,55356.0
0803710000,Burauen,Leyte,Region VIII (Eastern Visayas),23094.0,23696.0,28346.0,28901.0
0803713000,Calubian,Leyte,Region VIII (Eastern Visayas),16040.0,17756.0,20551.0,20984.0
0803714000,Capoocan,Leyte,Region VIII (Eastern Visayas),14321.0,15408.0,17732.0,18090.0
0803715000,Carigara,Leyte,Region VIII (Eastern Visayas),26396.0,27799.0,30310.0,31265.0
0803717000,Dagami,Leyte,Region VIII (Eastern Visayas),17304.0,18792.0,20179.0,21675.0
0803718000,Dulag,Leyte,Region VIII (Eastern Visayas),21312.0,23892.0,25767.0,28085.0
0803719000,Hilongos,Leyte,Region VIII (Eastern Visayas),24979.0,31000.0,36529.0,33962.0
0803720000,Hindang,Leyte,Region VIII (Eastern Visayas),10596.0,11237.0,11491.0,7179.0
0803721000,Inopacan,Leyte,Region VIII (Eastern Visayas),7162.0,8429.0,13170.0,15313.0
0803722000,Isabel,Leyte,Region VIII (Eastern Visayas),23412.0,24021.0,28018.0,30488.0
0803723000,Jaro,Leyte,Region VIII (Eastern Visayas),16718.0,20375.0,24797.0,26990.0
0803724000,Javier,Leyte,Region VIII (Eastern Visayas),11016.0,13054.0,12891.0,13985.0
0803725000,Julita,Leyte,Region VIII (Eastern Visayas),7948.0,8497.0,8708.0,9309.0
0803726000,Kananga,Leyte,Region VIII (Eastern Visayas),26299.0,28660.0,32207.0,35499.0
0803728000,La Paz,Leyte,Region VIII (Eastern Visayas),9204.0,10657.0,11967.0,12420.0
0803729000,Leyte,Leyte,Region VIII (Eastern Visayas),17975.0,20339.0,23269.0,24616.0
0803730000,Macarthur,Leyte,Region VIII (Eastern Visayas),10277.0,11087.0,13278.0,13894.0
0803731000,Mahaplag,Leyte,Region VIII (Eastern Visayas),9348.0,14384.0,15742.0,15328.0
0803733000,Matag-Ob,Leyte,Region VIII (Eastern Visayas),7073.0,6591.0,12027.0,13066.0
0803734000,Matalom,Leyte,Region VIII (Eastern Visayas),13716.0,15889.0,16677.0,16685.0
0803735000,Mayorga,Leyte,Region VIII (Eastern Visayas),8374.0,9165.0,9937.0,9274.0
0803736000,Merida,Leyte,Region VIII (Eastern Visayas),14060.0,17459.0,13596.0,19950.0
0803738000,Ormoc City,Leyte,Region VIII (Eastern Visayas),98295.0,107958.0,118609.0,137117.0
0803739000,Palo,Leyte,Region VIII (Eastern Visayas),30978.0,32082.0,33210.0,28084.0
0803740000,Palompon,Leyte,Region VIII (Eastern Visayas),29248.0,25005.0,36355.0,39032.0
0803741000,Pastrana,Leyte,Region VIII (Eastern Visayas),9531.0,10715.0,12386.0,12946.0
0803742000,San Isidro,Leyte,Region VIII (Eastern Visayas),16379.0,17657.0,12516.0,19661.0
0803743000,San Miguel,Leyte,Region VIII (Eastern Visayas),10112.0,11335.0,12430.0,13083.0
0803744000,Santa Fe,Leyte,Region VIII (Eastern Visayas),10064.0,11204.0,11902.0,8754.0
0803745000,Tabango,Leyte,Region VIII (Eastern Visayas),15333.0,17898.0,20308.0,22448.0
0803746000,Tabontabon,Leyte,Region VIII (Eastern Visayas),6293.0,7039.0,8433.0,8902.0
0803748000,Tanauan,Leyte,Region VIII (Eastern Visayas),26146.0,26034.0,31316.0,33128.0
0803749000,Tolosa,Leyte,Region VIII (Eastern Visayas),10891.0,11353.0,12412.0,13096.0
0803750000,Tunga,Leyte,Region VIII (Eastern Visayas),4753.0,4914.0,5953.0,5392.0
0803751000,Villaba,Leyte,Region VIII (Eastern Visayas),21138.0,23302.0,24003.0,24669.0
0804801000,Allen,Northern Samar,Region VIII (Eastern Visayas),10516.0,15116.0,17656.0,10399.0
0804802000,Biri,Northern Samar,Region VIII (Eastern Visayas),6074.0,7287.0,8035.0,7063.0
0804803000,Bobon,Northern Samar,Region VIII (Eastern Visayas),11298.0,12740.0,12915.0,10319.0
0804804000,Capul,Northern Samar,Region VIII (Eastern Visayas),7612.0,8191.0,8865.0,5629.0
0804805000,Catarman ,Northern Samar,Region VIII (Eastern Visayas),38320.0,42979.0,50656.0,47027.0
0804806000,Catubig,Northern Samar,Region VIII (Eastern Visayas),15025.0,17256.0,17109.0,16127.0
0804807000,Gamay,Northern Samar,Region VIII (Eastern Visayas),11300.0,12145.0,13320.0,12518.0
0804808000,Laoang,Northern Samar,Region VIII (Eastern Visayas),24294.0,25307.0,19778.0,29084.0
0804809000,Lapinig,Northern Samar,Region VIII (Eastern Visayas),6082.0,5196.0,4910.0,6570.0
0804810000,Las Navas,Northern Samar,Region VIII (Eastern Visayas),9636.0,11152.0,10835.0,14108.0
0804811000,Lavezares,Northern Samar,Region VIII (Eastern Visayas),15657.0,9927.0,15426.0,10590.0
0804812000,Mapanas,Northern Samar,Region VIII (Eastern Visayas),9396.0,6701.0,8608.0,8699.0
0804813000,Mondragon,Northern Samar,Region VIII (Eastern Visayas),15875.0,21588.0,23500.0,22604.0
0804814000,Palapag,Northern Samar,Region VIII (Eastern Visayas),15720.0,14984.0,17884.0,18011.0
0804815000,Pambujan,Northern Samar,Region VIII (Eastern Visayas),6039.0,8298.0,15778.0,16701.0
0804816000,Rosario,Northern Samar,Region VIII (Eastern Visayas),5520.0,5208.0,6907.0,7944.0
0804817000,San Antonio,Northern Samar,Region VIII (Eastern Visayas),5158.0,5688.0,5667.0,3877.0
